APL_ID;Customer_ID;Period;y;SetupCost;Demand
100mN29611E43167;100mN29611E43179;1;1.0;5500.0;3569.9653894193966
100mN29617E43204;100mN29609E43194;1;1.0;5500.0;3249.0696240783273
100mN29617E43204;100mN29609E43197;1;1.0;5500.0;2976.308223538418
100mN29617E43204;100mN29610E43197;1;1.0;5500.0;32.08957653410693
100mN29617E43204;100mN29609E43200;1;1.0;5500.0;2013.62092751521
100mN29617E43204;100mN29612E43202;1;1.0;5500.0;922.5753253555744
100mN29617E43204;100mN29614E43202;1;1.0;5500.0;489.36604214513073
100mN29617E43204;100mN29615E43203;1;1.0;5500.0;1179.2919376284299
100mN29617E43204;100mN29618E43205;1;1.0;5500.0;2318.4719045892257
100mN29617E43204;100mN29621E43205;1;1.0;5500.0;842.351384020307
100mN29617E43204;100mN29629E43203;1;1.0;5500.0;633.769136548612
100mN29617E43204;100mN29618E43206;1;1.0;5500.0;569.5899834803981
100mN29617E43204;100mN29627E43206;1;1.0;5500.0;248.69421813932877
100mN29621E43139;100mN29618E43131;1;1.0;5500.0;192.5374592046416
100mN29621E43139;100mN29621E43131;1;1.0;5500.0;80.22394133526733
100mN29621E43139;100mN29623E43132;1;1.0;5500.0;104.29112373584753
100mN29621E43139;100mN29633E43131;1;1.0;5500.0;64.17915306821386
100mN29621E43139;100mN29618E43135;1;1.0;5500.0;304.8509770740159
100mN29621E43139;100mN29621E43134;1;1.0;5500.0;80.22394133526733
100mN29621E43139;100mN29624E43134;1;1.0;5500.0;272.76140053990895
100mN29621E43139;100mN29627E43136;1;1.0;5500.0;112.31351786937427
100mN29621E43139;100mN29628E43136;1;1.0;5500.0;32.08957653410693
100mN29621E43139;100mN29633E43135;1;1.0;5500.0;96.2687296023208
100mN29621E43139;100mN29621E43137;1;1.0;5500.0;1436.0085499012853
100mN29621E43139;100mN29624E43138;1;1.0;5500.0;208.58224747169507
100mN29621E43139;100mN29627E43137;1;1.0;5500.0;160.44788267053465
100mN29621E43139;100mN29633E43137;1;1.0;5500.0;649.8139248156655
100mN29621E43139;100mN29621E43140;1;1.0;5500.0;497.38843627865754
100mN29621E43139;100mN29624E43140;1;1.0;5500.0;136.38070026995447
100mN29621E43139;100mN29627E43140;1;1.0;5500.0;168.47027680406143
100mN29621E43139;100mN29632E43140;1;1.0;5500.0;449.25407147749706
100mN29621E43139;100mN29621E43143;1;1.0;5500.0;577.6123776139249
100mN29621E43139;100mN29623E43144;1;1.0;5500.0;120.335912002901
100mN29621E43139;100mN29618E43146;1;1.0;5500.0;665.8587130827189
100mN29621E43139;100mN29621E43146;1;1.0;5500.0;352.9853418751763
100mN29621E43139;100mN29624E43146;1;1.0;5500.0;152.42548853700794
100mN29621E43139;100mN29627E43148;1;1.0;5500.0;64.17915306821386
100mN29621E43139;100mN29618E43150;1;1.0;5500.0;545.5228010798179
100mN29621E43139;100mN29621E43150;1;1.0;5500.0;713.9930778838793
100mN29621E43139;100mN29624E43149;1;1.0;5500.0;657.8363189491921
100mN29621E43139;100mN29621E43152;1;1.0;5500.0;80.22394133526733
100mN29622E43153;100mN29615E43147;1;1.0;5500.0;216.60464160522181
100mN29622E43153;100mN29627E43149;1;1.0;5500.0;24.0671824005802
100mN29622E43153;100mN29612E43152;1;1.0;5500.0;24.0671824005802
100mN29622E43153;100mN29615E43152;1;1.0;5500.0;770.1498368185664
100mN29622E43153;100mN29618E43152;1;1.0;5500.0;1588.4340384382933
100mN29622E43153;100mN29627E43154;1;1.0;5500.0;705.9706837503526
100mN29622E43153;100mN29630E43154;1;1.0;5500.0;24.0671824005802
100mN29622E43153;100mN29632E43153;1;1.0;5500.0;48.1343648011604
100mN29622E43153;100mN29612E43155;1;1.0;5500.0;24.0671824005802
100mN29622E43153;100mN29621E43155;1;1.0;5500.0;1387.874185100125
100mN29622E43153;100mN29630E43156;1;1.0;5500.0;1123.1351786937425
100mN29622E43153;100mN29630E43160;1;1.0;5500.0;1989.5537451146301
100mN29622E43153;100mN29630E43161;1;1.0;5500.0;14881.541117692092
100mN29622E43153;100mN29633E43161;1;1.0;5500.0;8808.588758612354
100mN29622E43153;100mN29624E43164;1;1.0;5500.0;5174.444216124743
100mN29622E43153;100mN29627E43164;1;1.0;5500.0;3249.0696240783273
100mN29624E43178;100mN29624E43176;1;1.0;5500.0;3393.4727184818084
100mN29624E43178;100mN29615E43179;1;1.0;5500.0;120.335912002901
100mN29624E43178;100mN29616E43181;1;1.0;5500.0;56.15675893468713
100mN29624E43178;100mN29627E43179;1;1.0;5500.0;4564.742261976711
100mN29624E43178;100mN29615E43182;1;1.0;5500.0;24.0671824005802
100mN29624E43178;100mN29620E43184;1;1.0;5500.0;24.0671824005802
100mN29624E43178;100mN29621E43186;1;1.0;5500.0;24.0671824005802
100mN29624E43178;100mN29623E43186;1;1.0;5500.0;24.0671824005802
100mN29624E43178;100mN29622E43190;1;1.0;5500.0;48.1343648011604
100mN29628E43202;100mN29633E43192;1;1.0;5500.0;689.9258954832991
100mN29628E43202;100mN29630E43194;1;1.0;5500.0;4131.532978766268
100mN29628E43202;100mN29627E43197;1;1.0;5500.0;1716.792344574721
100mN29628E43202;100mN29633E43197;1;1.0;5500.0;4652.988597445506
100mN29628E43202;100mN29636E43198;1;1.0;5500.0;4797.391691848987
100mN29628E43202;100mN29630E43200;1;1.0;5500.0;6121.086723880898
100mN29628E43202;100mN29635E43200;1;1.0;5500.0;2703.5468229985095
100mN29628E43202;100mN29621E43206;1;1.0;5500.0;906.5305370885209
100mN29628E43202;100mN29633E43214;1;1.0;5500.0;24.0671824005802
100mN29630E43162;100mN29624E43152;1;1.0;5500.0;1379.8517909665982
100mN29630E43162;100mN29624E43155;1;1.0;5500.0;1099.0679962931624
100mN29630E43162;100mN29627E43155;1;1.0;5500.0;730.0378661509328
100mN29630E43162;100mN29633E43155;1;1.0;5500.0;553.5451952133446
100mN29630E43162;100mN29636E43155;1;1.0;5500.0;617.7243482815585
100mN29630E43162;100mN29621E43158;1;1.0;5500.0;1083.023208026109
100mN29630E43162;100mN29624E43158;1;1.0;5500.0;232.64942987227528
100mN29630E43162;100mN29626E43158;1;1.0;5500.0;56.15675893468713
100mN29630E43162;100mN29642E43161;1;1.0;5500.0;5535.451952133446
100mN29630E43162;100mN29621E43169;1;1.0;5500.0;24.0671824005802
100mN29630E43162;100mN29627E43167;1;1.0;5500.0;1251.4934848301705
100mN29630E43162;100mN29630E43167;1;1.0;5500.0;3249.0696240783273
100mN29630E43162;100mN29633E43167;1;1.0;5500.0;5527.42955799992
100mN29630E43162;100mN29636E43167;1;1.0;5500.0;6281.534606551432
100mN29630E43162;100mN29621E43172;1;1.0;5500.0;56.15675893468713
100mN29630E43162;100mN29624E43171;1;1.0;5500.0;657.8363189491921
100mN29630E43162;100mN29627E43170;1;1.0;5500.0;1444.030944034812
100mN29630E43162;100mN29639E43170;1;1.0;5500.0;6241.422635883799
100mN29630E43162;100mN29627E43173;1;1.0;5500.0;882.4633546879406
100mN29630E43162;100mN29636E43173;1;1.0;5500.0;5447.205616664652
100mN29630E43162;100mN29639E43173;1;1.0;5500.0;5294.780128127644
100mN29631E43167;100mN29633E43159;1;1.0;5500.0;7404.669785245175
100mN29631E43167;100mN29636E43158;1;1.0;5500.0;8583.961722873606
100mN29631E43167;100mN29642E43158;1;1.0;5500.0;11415.866852008543
100mN29631E43167;100mN29627E43161;1;1.0;5500.0;5246.6457633264845
100mN29631E43167;100mN29636E43164;1;1.0;5500.0;9723.141689834401
100mN29631E43167;100mN29633E43173;1;1.0;5500.0;2703.5468229985095
100mN29631E43173;100mN29636E43162;1;1.0;5500.0;6690.6767073612955
100mN29631E43173;100mN29639E43161;1;1.0;5500.0;4516.6078971755505
100mN29631E43173;100mN29630E43164;1;1.0;5500.0;9297.954800757483
100mN29631E43173;100mN29630E43170;1;1.0;5500.0;2535.076546194448
100mN29631E43173;100mN29642E43170;1;1.0;5500.0;6289.557000684959
100mN29631E43173;100mN29624E43173;1;1.0;5500.0;505.41083041218417
100mN29631E43173;100mN29630E43173;1;1.0;5500.0;1788.9938917764614
100mN29631E43173;100mN29621E43176;1;1.0;5500.0;1107.0903904266893
100mN29631E43173;100mN29627E43176;1;1.0;5500.0;3569.9653894193966
100mN29631E43173;100mN29630E43176;1;1.0;5500.0;641.7915306821386
100mN29631E43173;100mN29633E43176;1;1.0;5500.0;1797.0162859099883
100mN29631E43173;100mN29621E43179;1;1.0;5500.0;770.1498368185664
100mN29631E43173;100mN29624E43179;1;1.0;5500.0;2390.6734517909667
100mN29631E43173;100mN29630E43180;1;1.0;5500.0;40.11197066763366
100mN29631E43173;100mN29633E43179;1;1.0;5500.0;722.015472017406
100mN29631E43173;100mN29625E43183;1;1.0;5500.0;24.0671824005802
100mN29631E43173;100mN29630E43182;1;1.0;5500.0;88.24633546879407
100mN29631E43173;100mN29633E43182;1;1.0;5500.0;2318.4719045892257
100mN29631E43173;100mN29630E43185;1;1.0;5500.0;1917.3521979128893
100mN29633E43200;100mN29630E43193;1;1.0;5500.0;786.1946250856199
100mN29633E43200;100mN29627E43194;1;1.0;5500.0;850.3737781538338
100mN29633E43200;100mN29632E43194;1;1.0;5500.0;2117.9120512510576
100mN29633E43200;100mN29630E43197;1;1.0;5500.0;3674.2565131552437
100mN29633E43200;100mN29638E43199;1;1.0;5500.0;184.51506507111486
100mN29633E43200;100mN29648E43199;1;1.0;5500.0;72.20154720174061
100mN29633E43200;100mN29627E43200;1;1.0;5500.0;4075.376219831581
100mN29633E43200;100mN29633E43200;1;1.0;5500.0;6016.79560014505
100mN29633E43200;100mN29639E43202;1;1.0;5500.0;208.58224747169507
100mN29633E43200;100mN29627E43203;1;1.0;5500.0;2182.0912043192716
100mN29633E43200;100mN29633E43203;1;1.0;5500.0;962.687296023208
100mN29633E43200;100mN29635E43203;1;1.0;5500.0;922.5753253555744
100mN29633E43200;100mN29639E43204;1;1.0;5500.0;24.0671824005802
100mN29633E43200;100mN29628E43206;1;1.0;5500.0;200.55985333816832
100mN29633E43200;100mN29636E43208;1;1.0;5500.0;136.38070026995447
100mN29633E43200;100mN29637E43208;1;1.0;5500.0;80.22394133526733
100mN29633E43200;100mN29624E43209;1;1.0;5500.0;104.29112373584753
100mN29633E43200;100mN29636E43209;1;1.0;5500.0;890.4857488214675
100mN29633E43200;100mN29637E43209;1;1.0;5500.0;104.29112373584753
100mN29633E43200;100mN29634E43213;1;1.0;5500.0;88.24633546879407
100mN29634E43159;100mN29636E43147;1;1.0;5500.0;417.16449494339014
100mN29634E43159;100mN29636E43152;1;1.0;5500.0;369.0301301422297
100mN29634E43159;100mN29645E43158;1;1.0;5500.0;7163.997961239373
100mN29634E43159;100mN29633E43170;1;1.0;5500.0;5800.190958539828
100mN29637E43140;100mN29636E43131;1;1.0;5500.0;1476.120520568919
100mN29637E43140;100mN29639E43131;1;1.0;5500.0;3016.420194206052
100mN29637E43140;100mN29641E43131;1;1.0;5500.0;585.6347717474515
100mN29637E43140;100mN29636E43134;1;1.0;5500.0;649.8139248156655
100mN29637E43140;100mN29639E43134;1;1.0;5500.0;1379.8517909665982
100mN29637E43140;100mN29642E43134;1;1.0;5500.0;633.769136548612
100mN29637E43140;100mN29636E43137;1;1.0;5500.0;874.4409605544139
100mN29637E43140;100mN29639E43137;1;1.0;5500.0;1644.5907973729804
100mN29637E43140;100mN29642E43137;1;1.0;5500.0;898.5081429549941
100mN29637E43140;100mN29636E43142;1;1.0;5500.0;56.15675893468713
100mN29637E43140;100mN29639E43140;1;1.0;5500.0;1748.8819211088278
100mN29637E43140;100mN29642E43140;1;1.0;5500.0;689.9258954832991
100mN29637E43140;100mN29645E43140;1;1.0;5500.0;4155.600161166848
100mN29637E43140;100mN29636E43145;1;1.0;5500.0;160.44788267053465
100mN29637E43140;100mN29642E43143;1;1.0;5500.0;906.5305370885209
100mN29637E43140;100mN29645E43143;1;1.0;5500.0;6947.393319634151
100mN29637E43140;100mN29641E43146;1;1.0;5500.0;425.1868890769169
100mN29637E43140;100mN29645E43146;1;1.0;5500.0;3890.8611547604655
100mN29637E43140;100mN29636E43149;1;1.0;5500.0;361.007736008703
100mN29637E43140;100mN29639E43149;1;1.0;5500.0;1596.45643257182
100mN29637E43140;100mN29645E43149;1;1.0;5500.0;3882.8387606269393
100mN29637E43140;100mN29639E43152;1;1.0;5500.0;3746.4580603569843
100mN29637E43140;100mN29639E43155;1;1.0;5500.0;1797.0162859099883
100mN29637E43169;100mN29633E43164;1;1.0;5500.0;8712.320029010032
100mN29638E43175;100mN29639E43165;1;1.0;5500.0;7589.18485031629
100mN29638E43175;100mN29642E43168;1;1.0;5500.0;6939.370925500625
100mN29638E43175;100mN29636E43170;1;1.0;5500.0;8608.028905274186
100mN29638E43175;100mN29645E43170;1;1.0;5500.0;11768.852193883718
100mN29643E43154;100mN29648E43143;1;1.0;5500.0;9257.842830089852
100mN29643E43154;100mN29654E43147;1;1.0;5500.0;6883.214166565937
100mN29643E43154;100mN29654E43149;1;1.0;5500.0;4885.638027317781
100mN29643E43154;100mN29639E43158;1;1.0;5500.0;7276.311479108747
100mN29643E43154;100mN29645E43161;1;1.0;5500.0;3914.928337161046
100mN29643E43154;100mN29651E43161;1;1.0;5500.0;5695.899834803981
100mN29644E43182;100mN29647E43170;1;1.0;5500.0;3409.517506748862
100mN29644E43182;100mN29642E43173;1;1.0;5500.0;4059.331431564527
100mN29644E43182;100mN29636E43176;1;1.0;5500.0;2350.561481123333
100mN29644E43182;100mN29639E43176;1;1.0;5500.0;2446.8302107256536
100mN29644E43182;100mN29642E43176;1;1.0;5500.0;2759.7035819331963
100mN29644E43182;100mN29645E43176;1;1.0;5500.0;2767.725976066723
100mN29644E43182;100mN29636E43179;1;1.0;5500.0;1363.8070026995447
100mN29644E43182;100mN29639E43179;1;1.0;5500.0;2093.8448688504773
100mN29644E43182;100mN29642E43179;1;1.0;5500.0;3096.6441355413194
100mN29644E43182;100mN29645E43179;1;1.0;5500.0;3016.420194206052
100mN29644E43182;100mN29648E43179;1;1.0;5500.0;6121.086723880898
100mN29644E43182;100mN29650E43181;1;1.0;5500.0;272.76140053990895
100mN29644E43182;100mN29636E43182;1;1.0;5500.0;2037.6881099157904
100mN29644E43182;100mN29639E43182;1;1.0;5500.0;673.8811072162457
100mN29644E43182;100mN29642E43182;1;1.0;5500.0;1500.1877029694992
100mN29644E43182;100mN29645E43182;1;1.0;5500.0;5102.242668923002
100mN29644E43182;100mN29651E43184;1;1.0;5500.0;64.17915306821386
100mN29644E43182;100mN29654E43182;1;1.0;5500.0;40.11197066763366
100mN29644E43182;100mN29645E43185;1;1.0;5500.0;1965.4865627140498
100mN29644E43182;100mN29648E43185;1;1.0;5500.0;569.5899834803981
100mN29644E43182;100mN29651E43186;1;1.0;5500.0;64.17915306821386
100mN29644E43182;100mN29644E43188;1;1.0;5500.0;24.0671824005802
100mN29644E43182;100mN29647E43193;1;1.0;5500.0;24.0671824005802
100mN29644E43182;100mN29648E43194;1;1.0;5500.0;24.0671824005802
100mN29645E43147;100mN29645E43135;1;1.0;5500.0;1075.0008138925823
100mN29645E43147;100mN29647E43134;1;1.0;5500.0;1275.5606672307506
100mN29645E43147;100mN29648E43137;1;1.0;5500.0;5142.354639590636
100mN29645E43147;100mN29648E43140;1;1.0;5500.0;4572.764656110238
100mN29645E43147;100mN29651E43142;1;1.0;5500.0;1564.366856037713
100mN29645E43147;100mN29653E43142;1;1.0;5500.0;272.76140053990895
100mN29645E43147;100mN29639E43143;1;1.0;5500.0;1018.8440549578952
100mN29645E43147;100mN29651E43143;1;1.0;5500.0;8527.804963938917
100mN29645E43147;100mN29653E43144;1;1.0;5500.0;681.9035013497723
100mN29645E43147;100mN29639E43147;1;1.0;5500.0;1091.0456021596358
100mN29645E43147;100mN29651E43146;1;1.0;5500.0;5503.362375599339
100mN29645E43147;100mN29655E43148;1;1.0;5500.0;168.47027680406143
100mN29645E43147;100mN29648E43149;1;1.0;5500.0;1885.2626213787823
100mN29645E43147;100mN29651E43149;1;1.0;5500.0;2141.979233651638
100mN29645E43147;100mN29641E43152;1;1.0;5500.0;112.31351786937427
100mN29645E43147;100mN29648E43152;1;1.0;5500.0;6610.452766026028
100mN29645E43147;100mN29657E43154;1;1.0;5500.0;328.91815947459605
100mN29645E43147;100mN29648E43157;1;1.0;5500.0;4027.24185503042
100mN29647E43143;100mN29647E43132;1;1.0;5500.0;296.8285829404891
100mN29647E43143;100mN29645E43137;1;1.0;5500.0;2486.9421813932872
100mN29647E43143;100mN29650E43137;1;1.0;5500.0;160.44788267053465
100mN29647E43143;100mN29648E43146;1;1.0;5500.0;9458.40268342802
100mN29647E43211;100mN29654E43197;1;1.0;5500.0;4275.936073169749
100mN29647E43211;100mN29648E43200;1;1.0;5500.0;24.0671824005802
100mN29647E43211;100mN29651E43201;1;1.0;5500.0;48.1343648011604
100mN29647E43211;100mN29654E43200;1;1.0;5500.0;3120.7113179418993
100mN29647E43211;100mN29646E43203;1;1.0;5500.0;40.11197066763366
100mN29647E43211;100mN29651E43204;1;1.0;5500.0;64.17915306821386
100mN29647E43211;100mN29654E43203;1;1.0;5500.0;1187.3143317619565
100mN29647E43211;100mN29657E43203;1;1.0;5500.0;5013.996333454208
100mN29647E43211;100mN29659E43205;1;1.0;5500.0;738.0602602844594
100mN29647E43211;100mN29648E43208;1;1.0;5500.0;24.0671824005802
100mN29647E43211;100mN29654E43208;1;1.0;5500.0;24.0671824005802
100mN29647E43211;100mN29657E43206;1;1.0;5500.0;818.2842016197268
100mN29647E43211;100mN29659E43206;1;1.0;5500.0;264.7390064063822
100mN29647E43211;100mN29647E43210;1;1.0;5500.0;64.17915306821386
100mN29647E43211;100mN29651E43209;1;1.0;5500.0;48.1343648011604
100mN29647E43211;100mN29643E43213;1;1.0;5500.0;32.08957653410693
100mN29647E43211;100mN29650E43212;1;1.0;5500.0;3377.4279302147547
100mN29647E43211;100mN29652E43212;1;1.0;5500.0;24.0671824005802
100mN29648E43160;100mN29648E43158;1;1.0;5500.0;6778.92304283009
100mN29648E43160;100mN29658E43158;1;1.0;5500.0;32.08957653410693
100mN29648E43160;100mN29648E43161;1;1.0;5500.0;6137.131512147951
100mN29648E43160;100mN29651E43165;1;1.0;5500.0;9121.462129819896
100mN29649E43165;100mN29645E43152;1;1.0;5500.0;2029.6657157822635
100mN29649E43165;100mN29650E43152;1;1.0;5500.0;344.96294774164954
100mN29649E43165;100mN29642E43155;1;1.0;5500.0;1371.8293968330715
100mN29649E43165;100mN29645E43155;1;1.0;5500.0;3858.771578226359
100mN29649E43165;100mN29650E43156;1;1.0;5500.0;3650.1893307546634
100mN29649E43165;100mN29654E43155;1;1.0;5500.0;4749.257327047826
100mN29649E43165;100mN29651E43158;1;1.0;5500.0;4885.638027317781
100mN29649E43165;100mN29654E43158;1;1.0;5500.0;2150.0016277851646
100mN29649E43165;100mN29657E43160;1;1.0;5500.0;730.0378661509328
100mN29649E43165;100mN29653E43161;1;1.0;5500.0;1772.9491035094081
100mN29649E43165;100mN29641E43164;1;1.0;5500.0;304.8509770740159
100mN29649E43165;100mN29644E43165;1;1.0;5500.0;136.38070026995447
100mN29649E43165;100mN29652E43164;1;1.0;5500.0;2133.9568395181113
100mN29649E43165;100mN29639E43167;1;1.0;5500.0;6032.840388412104
100mN29649E43165;100mN29645E43169;1;1.0;5500.0;1099.0679962931624
100mN29649E43165;100mN29648E43167;1;1.0;5500.0;1772.9491035094081
100mN29649E43165;100mN29651E43167;1;1.0;5500.0;3225.002441677747
100mN29649E43165;100mN29660E43168;1;1.0;5500.0;882.4633546879406
100mN29649E43165;100mN29649E43171;1;1.0;5500.0;56.15675893468713
100mN29649E43165;100mN29648E43175;1;1.0;5500.0;2334.5166928562794
100mN29649E43165;100mN29648E43176;1;1.0;5500.0;3489.7414480841294
100mN29649E43165;100mN29651E43177;1;1.0;5500.0;425.1868890769169
100mN29655E43169;100mN29657E43155;1;1.0;5500.0;2430.7854224586004
100mN29655E43169;100mN29658E43156;1;1.0;5500.0;152.42548853700794
100mN29655E43169;100mN29659E43166;1;1.0;5500.0;120.335912002901
100mN29655E43169;100mN29657E43167;1;1.0;5500.0;13212.88313791853
100mN29655E43169;100mN29662E43167;1;1.0;5500.0;104.29112373584753
100mN29655E43174;100mN29648E43165;1;1.0;5500.0;6369.780942020226
100mN29655E43174;100mN29654E43168;1;1.0;5500.0;3096.6441355413194
100mN29655E43174;100mN29657E43170;1;1.0;5500.0;9883.589572504936
100mN29655E43174;100mN29645E43173;1;1.0;5500.0;3377.4279302147547
100mN29655E43174;100mN29654E43173;1;1.0;5500.0;8303.17792820017
100mN29655E43174;100mN29657E43173;1;1.0;5500.0;6666.609524960716
100mN29655E43174;100mN29659E43175;1;1.0;5500.0;192.5374592046416
100mN29655E43174;100mN29660E43180;1;1.0;5500.0;1620.5236149724003
100mN29658E43183;100mN29648E43182;1;1.0;5500.0;4837.50366251662
100mN29658E43191;100mN29657E43182;1;1.0;5500.0;3457.6518715500224
100mN29658E43191;100mN29653E43186;1;1.0;5500.0;1347.7622144324914
100mN29658E43191;100mN29655E43185;1;1.0;5500.0;32.08957653410693
100mN29658E43191;100mN29648E43190;1;1.0;5500.0;24.0671824005802
100mN29658E43191;100mN29654E43188;1;1.0;5500.0;938.6201136226279
100mN29658E43191;100mN29669E43188;1;1.0;5500.0;4155.600161166848
100mN29658E43191;100mN29651E43195;1;1.0;5500.0;96.2687296023208
100mN29658E43191;100mN29666E43197;1;1.0;5500.0;3289.181594745961
100mN29658E43191;100mN29657E43200;1;1.0;5500.0;2912.129070470204
100mN29660E43135;100mN29657E43131;1;1.0;5500.0;128.35830613642773
100mN29660E43135;100mN29660E43131;1;1.0;5500.0;272.76140053990895
100mN29660E43135;100mN29661E43131;1;1.0;5500.0;64.17915306821386
100mN29660E43135;100mN29666E43131;1;1.0;5500.0;858.3961722873605
100mN29660E43135;100mN29669E43132;1;1.0;5500.0;810.2618074862002
100mN29660E43135;100mN29654E43135;1;1.0;5500.0;80.22394133526733
100mN29660E43135;100mN29657E43134;1;1.0;5500.0;264.7390064063822
100mN29660E43135;100mN29660E43134;1;1.0;5500.0;1460.0757323018656
100mN29660E43135;100mN29657E43137;1;1.0;5500.0;288.80618880696244
100mN29661E43200;100mN29657E43188;1;1.0;5500.0;1427.9861557677586
100mN29661E43200;100mN29654E43192;1;1.0;5500.0;882.4633546879406
100mN29661E43200;100mN29657E43191;1;1.0;5500.0;2374.628663523913
100mN29661E43200;100mN29663E43193;1;1.0;5500.0;2045.710504049317
